Company_ID,Comp_Name,Region,Emissions_in_KG,Power_MWh,Year
1024615,Company_1024615,North America,40580448.40871189,569.461798566326,2026
1024709,Company_1024709,Asia,10012426.794514645,378.51595554089056,2024
1024714,Company_1024714,Asia,37498.7632024004,848.8722816698659,2026
1024806,Company_1024806,Africa,8021.914333370289,883.2274713543206,2025
1024822,Company_1024822,Europe,8554691.95931412,745.392799072503,2026
1024947,Company_1024947,Asia,9711930.783985455,951.8534638795804,2026
1025237,Company_1025237,Europe,23715.220511845662,880.0610351384734,2025
1025314,Company_1025314,Asia,40351829.732847475,105.89044776534372,2026
1025508,Company_1025508,Africa,5497.492754697949,226.63507280235814,2026
1025772,Company_1025772,Asia,25022.146764433295,360.64176942526467,2026
1025789,Company_1025789,Africa,6508.520098067635,599.8715374445078,2024
1025915,Company_1025915,Africa,11580.309235813702,918.7468785193544,2024
1025996,Company_1025996,Europe,7058668.6272855215,428.9814464068972,2024
1026064,Company_1026064,South America,49608.56123446591,708.0229421078404,2024
1026263,Company_1026263,Asia,47781908.168980226,794.439585862742,2025
1026333,Company_1026333,North America,49877798.084374145,898.8394101816231,2025
1026338,Company_1026338,Europe,7869.331613150565,933.8221171308064,2024
1026371,Company_1026371,South America,29604620.04196106,182.749322960607,2026
1026561,Company_1026561,Asia,43234582.94196335,711.246757389357,2025
1026565,Company_1026565,Africa,12800.038442987989,183.9937089086152,2025
1026847,Company_1026847,South America,28811.06960057851,871.1173758229952,2025
1027057,Company_1027057,South America,38613.5510061709,176.37637376370355,2024
1027148,Company_1027148,Africa,13670.905868220325,173.13598073447292,2025
1027159,Company_1027159,North America,32954.47043879537,601.484427691245,2025
1027196,Company_1027196,Africa,48392914.88786002,142.97588332379888,2024
1027316,Company_1027316,Europe,22530.8499559626,621.4673362810665,2025
1027440,Company_1027440,South America,36321.39068611851,464.9474092366509,2025
1027476,Company_1027476,Europe,10099607.671738865,880.5036893614539,2026
1027533,Company_1027533,Europe,28178927.60486458,125.87913497363414,2026
1027578,Company_1027578,North America,17927.314394080422,645.1916383739109,2025
1027605,Company_1027605,South America,38778077.363341704,923.3787462947547,2025
1027674,Company_1027674,Africa,47287.20818303699,654.6559003795425,2025
1027847,Company_1027847,Europe,23535985.507598236,425.960589495481,2025
1027878,Company_1027878,Europe,20857.035449800118,913.068523846073,2025
1027943,Company_1027943,North America,32525741.58616765,847.0397374277397,2024
1027979,Company_1027979,Africa,47818777.08093067,373.57439656112183,2025
1028009,Company_1028009,Africa,36299.9665568767,712.067298403088,2026
1028050,Company_1028050,North America,38788.10985269382,987.8234451524087,2025
1028385,Company_1028385,Europe,12930.088339151353,847.4956705389009,2026
1028753,Company_1028753,South America,10382.353269897027,599.4206342985102,2024
1028792,Company_1028792,Asia,13044.505495127896,640.1023609237603,2026
1028832,Company_1028832,South America,41753720.68417749,865.9145839046638,2026
1028922,Company_1028922,Europe,49134367.3149363,765.8046368547521,2024
1028951,Company_1028951,Europe,7993.745762853479,659.2060259518945,2025
1028966,Company_1028966,Europe,13949.850909000605,149.12127588031245,2024
1029093,Company_1029093,North America,16506701.117090277,837.0215592768825,2024
1029257,Company_1029257,Africa,33299.365028558575,725.4136409170555,2026
1029503,Company_1029503,North America,12938.147822309209,285.38454471257353,2024
1029678,Company_1029678,Africa,45691248.77496328,658.5362715032926,2026
1029679,Company_1029679,North America,35135.65881198422,326.72425056760966,2025
1029732,Company_1029732,Europe,14251.988751124109,997.9056856278213,2026
1029962,Company_1029962,Africa,41142.73037249448,447.7905149188123,2025
1029973,Company_1029973,Asia,26137.66607005042,676.2610775494925,2024
1030068,Company_1030068,Asia,44518624.49505335,821.3985968924923,2026
1030092,Company_1030092,Africa,21635676.31605621,862.5279708915164,2026
1030123,Company_1030123,South America,9508.920529943764,335.41654308509897,2026
1030295,Company_1030295,South America,24053499.015864667,510.7771226613111,2024
1030381,Company_1030381,Europe,10219.379226093466,642.0362012700082,2025
1030450,Company_1030450,Africa,49601.06872534927,958.4872258822807,2025
1030510,Company_1030510,Asia,7153.11788664077,982.6476300831752,2025
1030547,Company_1030547,Asia,43879.016949612815,664.2225839946191,2026
1030572,Company_1030572,Europe,5385042.197577247,273.4664585448131,2026
1030652,Company_1030652,South America,26768.179642977055,860.6243241203665,2024
1030653,Company_1030653,Asia,40904.54430579614,333.7560775777764,2025
1030722,Company_1030722,South America,24736.425675721526,297.863246092532,2026
1030752,Company_1030752,Africa,30564.688108686394,147.6506159587793,2025
1030817,Company_1030817,South America,47379.88382465397,582.1474086424815,2025
1030856,Company_1030856,Africa,40738.19019013819,976.8311213938588,2024
1030998,Company_1030998,Asia,32454.221715126732,619.4102285104326,2025
1031030,Company_1031030,South America,43867529.94361014,286.6752703994207,2024
1031081,Company_1031081,North America,6603.484968097586,760.964983889939,2024
1031126,Company_1031126,Asia,40954.877411623056,359.34788735338316,2026
1031218,Company_1031218,Asia,49576.40485040002,411.8737228921694,2026
1031252,Company_1031252,South America,27327.19891199547,770.3104422474901,2024
1031343,Company_1031343,Asia,20917172.015856493,200.7135698776271,2024
1031426,Company_1031426,Africa,19424.696752429096,370.0873945913152,2025
1031550,Company_1031550,Europe,33099158.27205863,696.9769509292283,2024
1031594,Company_1031594,Asia,42653572.539344855,333.09382297125853,2024
1031932,Company_1031932,Europe,42127849.80538,389.0020244952096,2026
1032130,Company_1032130,Africa,11753.129193981378,860.2531330647795,2025
1032137,Company_1032137,Europe,33726.0361416215,298.1648150159233,2026
1032173,Company_1032173,North America,36537949.46680716,174.10306148035045,2026
1032202,Company_1032202,Asia,14332964.222674169,109.27362720057558,2026
1032259,Company_1032259,North America,36747.17882210457,840.2917213869952,2026
1032272,Company_1032272,Asia,28042.664371056148,375.04746434701394,2024
1032287,Company_1032287,Europe,29056493.24437938,277.2046700666856,2024
1032355,Company_1032355,South America,41054.882366237245,697.8116711166828,2025
1032451,Company_1032451,Asia,42408559.76625976,758.3738500662979,2026
1032632,Company_1032632,Europe,5272.8276392632415,717.1220728333165,2026
1032651,Company_1032651,Africa,7949.402676129251,365.8845343915008,2024
1032722,Company_1032722,South America,40464.80234831603,773.1164423509265,2024
1032867,Company_1032867,South America,34782.47593929412,433.1712573576247,2025
1033022,Company_1033022,South America,27373.959265215708,540.98484404133,2026
1033222,Company_1033222,South America,30570.760340404126,756.3711507893375,2024
1033317,Company_1033317,Europe,17889.32713813694,463.0238396419434,2024
1033353,Company_1033353,North America,42619259.331152335,126.21663416381485,2025
1033573,Company_1033573,South America,23564.42876674259,304.6396991676148,2025
1033597,Company_1033597,North America,15337.735304464904,270.8824997835069,2026
1033667,Company_1033667,Asia,46226.94560004205,902.7087036213786,2026
1033764,Company_1033764,South America,7426020.19897359,138.4251425846561,2025
1033776,Company_1033776,North America,44431.569986034956,832.9756960911142,2026
1033913,Company_1033913,South America,25175589.664354112,540.5301560589467,2024
1034005,Company_1034005,Asia,27301.33248544561,832.3644298902307,2024
1034068,Company_1034068,Africa,30964173.543499123,749.3104202326947,2026
1034164,Company_1034164,Europe,37240890.97086659,253.3554420753249,2024
1034326,Company_1034326,North America,45601.172593922754,736.1288571734882,2024
1034564,Company_1034564,Europe,23445879.24170404,794.216118974563,2026
1034637,Company_1034637,North America,20389171.591310717,186.31279629123554,2025
1034841,Company_1034841,North America,7631742.740714243,359.39855317176415,2024
1034913,Company_1034913,South America,34724797.00534197,321.82589709990606,2025
1035154,Company_1035154,North America,49259158.728669256,542.0800503094305,2024
1035215,Company_1035215,Asia,34215042.8661995,654.4962004715943,2026
1035259,Company_1035259,Europe,18859.108429909473,653.0183063578121,2025
1035479,Company_1035479,Europe,29517368.910326537,115.95406063398883,2024
1035507,Company_1035507,Asia,10770.204689534108,122.0095541666222,2025
1035595,Company_1035595,North America,42296574.63959177,532.0205755858469,2024
1035611,Company_1035611,Asia,20198874.97124404,473.37868056708794,2024
1035709,Company_1035709,Asia,46804.255956476954,770.8844593519507,2024
1035882,Company_1035882,South America,34527.84336072998,718.0827882446646,2024
1035957,Company_1035957,South America,5041.413777325207,337.68043034554523,2025
1036028,Company_1036028,Africa,13218.323161113385,929.201915187177,2024
1036050,Company_1036050,Africa,39719987.11822731,215.91363895365066,2026
1036291,Company_1036291,Europe,20870970.733436204,870.3230314433246,2025
1036423,Company_1036423,Africa,44019.34625110222,119.80799996494181,2024
1036469,Company_1036469,North America,7700.273944435128,439.54207373751177,2026
1036661,Company_1036661,Europe,23627173.071537737,790.3407859984592,2024
1036739,Company_1036739,Europe,46490316.917274,715.2460696372854,2026
1036957,Company_1036957,Europe,27811.64590458905,214.07211038464644,2026
1037106,Company_1037106,North America,20611169.765049264,337.87707246833565,2025
1037261,Company_1037261,South America,15164608.342422977,906.7530803265273,2026
1037265,Company_1037265,Africa,25355.178676353848,105.31250552315016,2026
1037403,Company_1037403,South America,41668456.45082419,116.42116998316031,2026
1037434,Company_1037434,Africa,39151.435990229955,258.9079278750261,2026
1037483,Company_1037483,South America,13551.743368809477,408.5693953455725,2025
1037495,Company_1037495,North America,45703.43184516289,236.83813823998884,2026
1037578,Company_1037578,Africa,29369665.002338212,282.34476494263157,2026
1037702,Company_1037702,Europe,20154235.452669617,829.6567283553529,2024
1037734,Company_1037734,North America,38814.04894861313,632.6902100902447,2026
1037830,Company_1037830,South America,15066.105588019016,556.8276486187941,2025
1038157,Company_1038157,Europe,43633.120069815246,977.186420603279,2025
1038214,Company_1038214,North America,26016.219167764943,165.52716256313667,2025
1038257,Company_1038257,Asia,10514586.430158531,439.771942578083,2024
1038288,Company_1038288,South America,33398062.811772738,446.45604367325075,2025
1038317,Company_1038317,Africa,49883.366681698266,397.65967382215877,2024
1038707,Company_1038707,Europe,26890621.60947327,932.2638407373404,2025
1038742,Company_1038742,Asia,42869.47101717436,827.8254730494823,2024
1038906,Company_1038906,Africa,40436.11167902629,518.6637147206991,2025
1038973,Company_1038973,Africa,21902.738608606243,791.3414807605079,2025
1039000,Company_1039000,Africa,8647.85155652403,369.568485800049,2026
1039029,Company_1039029,Africa,31073137.328588378,572.8310648360402,2026
1039044,Company_1039044,North America,17845.612200484215,613.1240237065148,2025
1039136,Company_1039136,Africa,33710579.35694428,618.5618529984774,2026
1039308,Company_1039308,Europe,26263329.822430246,993.8632337034355,2026
1039334,Company_1039334,Europe,20447.621572379336,942.4687669918428,2025
1039447,Company_1039447,North America,40013.67376535934,667.0531502154921,2024
1039564,Company_1039564,Europe,7630037.480859085,362.88605429359,2025
1039711,Company_1039711,South America,13926204.551366981,365.48629481554684,2025
1039867,Company_1039867,South America,14099246.987002658,642.2151920783422,2024
1039911,Company_1039911,Europe,17431.95738000945,254.10044892561802,2026
1040097,Company_1040097,Africa,47257.69768233084,456.87938626786035,2024
1040419,Company_1040419,North America,46799.602103209814,255.40984939551547,2025
1040476,Company_1040476,South America,19210039.816492915,507.0391822797858,2025
1040579,Company_1040579,Europe,19295.98739369749,890.7714742403215,2026
1040664,Company_1040664,Asia,19138.401056656483,929.5108186704516,2026
1040744,Company_1040744,Europe,43000456.35037792,389.6799424702806,2025
1040875,Company_1040875,Africa,48850906.27336087,307.26294674807815,2024
1040919,Company_1040919,North America,25805952.441575117,538.0761675353049,2025
1040928,Company_1040928,Europe,14629647.857858231,219.82141203942956,2026
1041125,Company_1041125,North America,6493.907945216989,720.3414212042645,2024
1041136,Company_1041136,Africa,34327058.12160746,678.3552282256172,2026
1041224,Company_1041224,Asia,35698859.61917504,365.71686839400036,2024
1041248,Company_1041248,Europe,6034.58556673437,901.4476163402915,2024
1041265,Company_1041265,Africa,44019.387580751965,492.73624042602586,2024
1041313,Company_1041313,Africa,38541.95012493983,706.5781051005421,2025
1041315,Company_1041315,North America,30871.70654327722,490.99175937974996,2025
1041341,Company_1041341,Africa,27630.24379563481,394.64111263772725,2026
1041504,Company_1041504,South America,25503.653737338464,525.0772876379617,2026
1041522,Company_1041522,North America,30612196.23847973,663.4806260295727,2026
1041593,Company_1041593,Africa,31560.702832565737,498.3631833524843,2026
1041934,Company_1041934,South America,5780.696617165261,249.2062202523884,2026
1041968,Company_1041968,Europe,26727.379363266227,485.94773489157984,2026
1042034,Company_1042034,Europe,23497.183542113748,286.854752819374,2025
1042454,Company_1042454,Asia,41893040.30952873,939.1942516396994,2025
1042612,Company_1042612,North America,14614.69831694736,608.649309291301,2025
1042685,Company_1042685,Asia,7082981.531307692,951.5731222584731,2026
1042717,Company_1042717,North America,31200896.777568616,683.5706108391306,2024
